,DATE,S.IndAll
1248,1983-06-02,0
1249,1983-06-03,0
1250,1983-06-04,0
1251,1983-06-05,0
1252,1983-06-06,0
1253,1983-06-07,0
1254,1983-06-08,0
1255,1983-06-09,0
1256,1983-06-10,0
1257,1983-06-11,0
1258,1983-06-12,0
1259,1983-06-13,0
1260,1983-06-14,0
1261,1983-06-15,0
1262,1983-06-16,0
1263,1983-06-17,0
1264,1983-06-18,0
1265,1983-06-19,0
1266,1983-06-20,0
1267,1983-06-21,0
1268,1983-06-22,0
1269,1983-06-23,0
1270,1983-06-24,0
1271,1983-06-25,0
1272,1983-06-26,0
1273,1983-06-27,0
1274,1983-06-28,0
1275,1983-06-29,0
1276,1983-06-30,0
1277,1983-07-01,0
1278,1983-07-02,0
1279,1983-07-03,0
1280,1983-07-04,0
1281,1983-07-05,0
1282,1983-07-06,0
1283,1983-07-07,0
1284,1983-07-08,0
1285,1983-07-09,0
1286,1983-07-10,0
1287,1983-07-11,0
1288,1983-07-12,0
1289,1983-07-13,0
1290,1983-07-14,0
1291,1983-07-15,0
1292,1983-07-16,0
1293,1983-07-17,0
1294,1983-07-18,0
1295,1983-07-19,0
1296,1983-07-20,0
1297,1983-07-21,0
1298,1983-07-22,0
1299,1983-07-23,0
1300,1983-07-24,0
1301,1983-07-25,0
1302,1983-07-26,0
1303,1983-07-27,0
1304,1983-07-28,0
1305,1983-07-29,0
1306,1983-07-30,0
1307,1983-07-31,0
1308,1983-08-01,0
1309,1983-08-02,0
1310,1983-08-03,0
1311,1983-08-04,0
1312,1983-08-05,0
1313,1983-08-06,0
1314,1983-08-07,0
1315,1983-08-08,0
1316,1983-08-09,0
1317,1983-08-10,0
1318,1983-08-11,0
1319,1983-08-12,0
1320,1983-08-13,0
1321,1983-08-14,0
1322,1983-08-15,0
1323,1983-08-16,0
1324,1983-08-17,0
1325,1983-08-18,0
1326,1983-08-19,0
1327,1983-08-20,0
1328,1983-08-21,0
1329,1983-08-22,0
1330,1983-08-23,0
1331,1983-08-24,0
1332,1983-08-25,0
1333,1983-08-26,0
1334,1983-08-27,0
1335,1983-08-28,0
1336,1983-08-29,0
1337,1983-08-30,0
1338,1983-08-31,0
1339,1983-09-01,0
1340,1983-09-02,0
1341,1983-09-03,0
1342,1983-09-04,0
1343,1983-09-05,0
1344,1983-09-06,0
1345,1983-09-07,0
1346,1983-09-08,0
1347,1983-09-09,0
1348,1983-09-10,0
1349,1983-09-11,0
1350,1983-09-12,0
1351,1983-09-13,0
1352,1983-09-14,0
1353,1983-09-15,0
1354,1983-09-16,0
1355,1983-09-17,0
1356,1983-09-18,0
1357,1983-09-19,0
1358,1983-09-20,0
1359,1983-09-21,0
1360,1983-09-22,0
1361,1983-09-23,0
1362,1983-09-24,0
1363,1983-09-25,0
1364,1983-09-26,0
1365,1983-09-27,0
1366,1983-09-28,0
1367,1983-09-29,0
1368,1983-09-30,0
1369,1983-10-01,0
1370,1983-10-02,0
1371,1983-10-03,0
1372,1983-10-04,0
1373,1983-10-05,0
1374,1983-10-06,0
1375,1983-10-07,0
1376,1983-10-08,0
1377,1983-10-09,0
1378,1983-10-10,0
1379,1983-10-11,0
1380,1983-10-12,0
1381,1983-10-13,0
1382,1983-10-14,0
1383,1983-10-15,0
1384,1983-10-16,0
1385,1983-10-17,0
1386,1983-10-18,0
1387,1983-10-19,0
1388,1983-10-20,0
1389,1983-10-21,0
1390,1983-10-22,0
1391,1983-10-23,0
1392,1983-10-24,0
1393,1983-10-25,0
1394,1983-10-26,0
1395,1983-10-27,1
1396,1983-10-28,1
1397,1983-10-29,0
1398,1983-10-30,0
1399,1983-10-31,0
1400,1983-11-01,0
1401,1983-11-02,0
1402,1983-11-03,0
1403,1983-11-04,0
1404,1983-11-05,0
1405,1983-11-06,0
1406,1983-11-07,0
1407,1983-11-08,0
1408,1983-11-09,0
1409,1983-11-10,0
1410,1983-11-11,0
1411,1983-11-12,0
1412,1983-11-13,0
1413,1983-11-14,0
1414,1983-11-15,0
1415,1983-11-16,0
1416,1983-11-17,0
1417,1983-11-18,0
1418,1983-11-19,0
1419,1983-11-20,0
1420,1983-11-21,0
1421,1983-11-22,0
1422,1983-11-23,0
1423,1983-11-24,0
1424,1983-11-25,0
1425,1983-11-26,0
1426,1983-11-27,0
1427,1983-11-28,0
1428,1983-11-29,0
1429,1983-11-30,0
1430,1983-12-01,0
1431,1983-12-02,0
1432,1983-12-03,0
1433,1983-12-04,0
1434,1983-12-05,0
1435,1983-12-06,0
1436,1983-12-07,1
1437,1983-12-08,1
1438,1983-12-09,1
1439,1983-12-10,1
1440,1983-12-11,1
1441,1983-12-12,1
1442,1983-12-13,0
1443,1983-12-14,0
1444,1983-12-15,0
1445,1983-12-16,0
1446,1983-12-17,0
1447,1983-12-18,0
1448,1983-12-19,0
1449,1983-12-20,0
1450,1983-12-21,0
1451,1983-12-22,1
1452,1983-12-23,1
1453,1983-12-24,1
1454,1983-12-25,1
1455,1983-12-26,1
1456,1983-12-27,0
1457,1983-12-28,0
1458,1983-12-29,0
1459,1983-12-30,0
1460,1983-12-31,0
1461,1984-01-01,0
1462,1984-01-02,0
1463,1984-01-03,0
1464,1984-01-04,0
1465,1984-01-05,0
1466,1984-01-06,0
1467,1984-01-07,0
1468,1984-01-08,0
1469,1984-01-09,0
1470,1984-01-10,0
1471,1984-01-11,0
1472,1984-01-12,0
1473,1984-01-13,0
1474,1984-01-14,0
1475,1984-01-15,0
1476,1984-01-16,0
1477,1984-01-17,0
1478,1984-01-18,0
1479,1984-01-19,0
1480,1984-01-20,0
1481,1984-01-21,0
1482,1984-01-22,0
1483,1984-01-23,0
1484,1984-01-24,0
1485,1984-01-25,0
1486,1984-01-26,1
1487,1984-01-27,1
1488,1984-01-28,1
1489,1984-01-29,0
1490,1984-01-30,0
1491,1984-01-31,0
1492,1984-02-01,0
1493,1984-02-02,0
1494,1984-02-03,0
1495,1984-02-04,0
1496,1984-02-05,0
1497,1984-02-06,0
1498,1984-02-07,0
1499,1984-02-08,0
1500,1984-02-09,0
1501,1984-02-10,0
1502,1984-02-11,1
1503,1984-02-12,1
1504,1984-02-13,1
1505,1984-02-14,0
1506,1984-02-15,1
1507,1984-02-16,1
1508,1984-02-17,1
1509,1984-02-18,1
1510,1984-02-19,1
1511,1984-02-20,1
1512,1984-02-21,1
1513,1984-02-22,0
1514,1984-02-23,0
1515,1984-02-24,0
1516,1984-02-25,0
1517,1984-02-26,0
1518,1984-02-27,0
1519,1984-02-28,0
1520,1984-02-29,0
1521,1984-03-01,0
1522,1984-03-02,0
1523,1984-03-03,0
1524,1984-03-04,0
1525,1984-03-05,0
1526,1984-03-06,0
1527,1984-03-07,0
1528,1984-03-08,0
1529,1984-03-09,0
1530,1984-03-10,0
1531,1984-03-11,0
1532,1984-03-12,0
1533,1984-03-13,1
1534,1984-03-14,1
1535,1984-03-15,1
1536,1984-03-16,0
1537,1984-03-17,0
1538,1984-03-18,0
1539,1984-03-19,0
1540,1984-03-20,0
1541,1984-03-21,0
1542,1984-03-22,0
1543,1984-03-23,0
1544,1984-03-24,0
1545,1984-03-25,0
1546,1984-03-26,0
1547,1984-03-27,0
1548,1984-03-28,0
1549,1984-03-29,0
1550,1984-03-30,0
1551,1984-03-31,0
1552,1984-04-01,0
1553,1984-04-02,0
1554,1984-04-03,0
1555,1984-04-04,0
1556,1984-04-05,0
1557,1984-04-06,1
1558,1984-04-07,1
1559,1984-04-08,1
1560,1984-04-09,1
1561,1984-04-10,1
1562,1984-04-11,1
1563,1984-04-12,1
1564,1984-04-13,0
1565,1984-04-14,0
1566,1984-04-15,0
1567,1984-04-16,0
1568,1984-04-17,0
1569,1984-04-18,0
1570,1984-04-19,0
1571,1984-04-20,0
1572,1984-04-21,0
1573,1984-04-22,0
1574,1984-04-23,0
1575,1984-04-24,0
1576,1984-04-25,0
1577,1984-04-26,0
1578,1984-04-27,0
1579,1984-04-28,0
1580,1984-04-29,0
1581,1984-04-30,0
1582,1984-05-01,0
1583,1984-05-02,0
1584,1984-05-03,0
1585,1984-05-04,0
1586,1984-05-05,0
1587,1984-05-06,0
1588,1984-05-07,0
1589,1984-05-08,0
1590,1984-05-09,0
1591,1984-05-10,0
1592,1984-05-11,0
1593,1984-05-12,0
1594,1984-05-13,0
1595,1984-05-14,0
1596,1984-05-15,0
1597,1984-05-16,0
1598,1984-05-17,0
1599,1984-05-18,0
1600,1984-05-19,0
1601,1984-05-20,0
1602,1984-05-21,0
1603,1984-05-22,0
1604,1984-05-23,0
1605,1984-05-24,0
1606,1984-05-25,0
1607,1984-05-26,0
1608,1984-05-27,0
1609,1984-05-28,0
1610,1984-05-29,0
1611,1984-05-30,0
1612,1984-05-31,0
1613,1984-06-01,0
1614,1984-06-02,0
1615,1984-06-03,0
1616,1984-06-04,0
1617,1984-06-05,0
1618,1984-06-06,0
1619,1984-06-07,0
1620,1984-06-08,0
1621,1984-06-09,0
1622,1984-06-10,0
1623,1984-06-11,0
1624,1984-06-12,0
1625,1984-06-13,0
1626,1984-06-14,0
1627,1984-06-15,0
1628,1984-06-16,0
1629,1984-06-17,0
1630,1984-06-18,0
1631,1984-06-19,0
1632,1984-06-20,0
1633,1984-06-21,0
1634,1984-06-22,0
1635,1984-06-23,0
1636,1984-06-24,0
1637,1984-06-25,0
1638,1984-06-26,0
1639,1984-06-27,0
1640,1984-06-28,0
1641,1984-06-29,0
1642,1984-06-30,0
1643,1984-07-01,0
1644,1984-07-02,0
1645,1984-07-03,0
1646,1984-07-04,0
1647,1984-07-05,0
1648,1984-07-06,0
1649,1984-07-07,0
1650,1984-07-08,0
1651,1984-07-09,0
1652,1984-07-10,0
1653,1984-07-11,0
1654,1984-07-12,0
1655,1984-07-13,0
1656,1984-07-14,0
1657,1984-07-15,0
1658,1984-07-16,0
1659,1984-07-17,0
1660,1984-07-18,0
1661,1984-07-19,0
1662,1984-07-20,0
1663,1984-07-21,0
1664,1984-07-22,0
1665,1984-07-23,0
1666,1984-07-24,0
1667,1984-07-25,0
1668,1984-07-26,0
1669,1984-07-27,0
1670,1984-07-28,0
1671,1984-07-29,0
1672,1984-07-30,0
1673,1984-07-31,0
1674,1984-08-01,0
1675,1984-08-02,0
1676,1984-08-03,0
1677,1984-08-04,0
1678,1984-08-05,0
1679,1984-08-06,0
1680,1984-08-07,0
1681,1984-08-08,0
1682,1984-08-09,0
1683,1984-08-10,0
1684,1984-08-11,0
1685,1984-08-12,0
1686,1984-08-13,0
1687,1984-08-14,0
1688,1984-08-15,0
1689,1984-08-16,0
1690,1984-08-17,0
1691,1984-08-18,0
1692,1984-08-19,0
1693,1984-08-20,0
1694,1984-08-21,0
1695,1984-08-22,0
1696,1984-08-23,0
1697,1984-08-24,0
1698,1984-08-25,0
1699,1984-08-26,0
1700,1984-08-27,0
1701,1984-08-28,0
1702,1984-08-29,0
1703,1984-08-30,0
1704,1984-08-31,0
1705,1984-09-01,0
1706,1984-09-02,0
1707,1984-09-03,0
1708,1984-09-04,0
1709,1984-09-05,0
1710,1984-09-06,0
1711,1984-09-07,0
1712,1984-09-08,0
1713,1984-09-09,0
1714,1984-09-10,0
1715,1984-09-11,0
1716,1984-09-12,0
1717,1984-09-13,0
1718,1984-09-14,0
1719,1984-09-15,0
1720,1984-09-16,0
1721,1984-09-17,0
1722,1984-09-18,0
1723,1984-09-19,0
1724,1984-09-20,0
1725,1984-09-21,0
1726,1984-09-22,0
1727,1984-09-23,0
1728,1984-09-24,0
1729,1984-09-25,0
1730,1984-09-26,0
1731,1984-09-27,0
1732,1984-09-28,0
1733,1984-09-29,0
1734,1984-09-30,0
1735,1984-10-01,0
1736,1984-10-02,0
1737,1984-10-03,0
1738,1984-10-04,0
1739,1984-10-05,0
1740,1984-10-06,0
1741,1984-10-07,0
1742,1984-10-08,0
1743,1984-10-09,0
1744,1984-10-10,0
1745,1984-10-11,0
1746,1984-10-12,0
1747,1984-10-13,0
1748,1984-10-14,0
1749,1984-10-15,0
1750,1984-10-16,0
1751,1984-10-17,0
1752,1984-10-18,0
1753,1984-10-19,0
1754,1984-10-20,0
1755,1984-10-21,0
1756,1984-10-22,0
1757,1984-10-23,0
1758,1984-10-24,0
1759,1984-10-25,0
1760,1984-10-26,0
1761,1984-10-27,0
1762,1984-10-28,0
1763,1984-10-29,0
1764,1984-10-30,0
1765,1984-10-31,0
1766,1984-11-01,0
1767,1984-11-02,0
1768,1984-11-03,0
1769,1984-11-04,0
1770,1984-11-05,0
1771,1984-11-06,0
1772,1984-11-07,0
1773,1984-11-08,0
1774,1984-11-09,0
1775,1984-11-10,0
1776,1984-11-11,0
1777,1984-11-12,0
1778,1984-11-13,0
1779,1984-11-14,0
1780,1984-11-15,0
1781,1984-11-16,0
1782,1984-11-17,0
1783,1984-11-18,0
1784,1984-11-19,0
1785,1984-11-20,0
1786,1984-11-21,0
1787,1984-11-22,0
1788,1984-11-23,0
1789,1984-11-24,0
1790,1984-11-25,0
1791,1984-11-26,0
1792,1984-11-27,0
1793,1984-11-28,0
1794,1984-11-29,0
1795,1984-11-30,0
1796,1984-12-01,0
1797,1984-12-02,0
1798,1984-12-03,0
1799,1984-12-04,0
1800,1984-12-05,0
1801,1984-12-06,0
1802,1984-12-07,0
1803,1984-12-08,0
1804,1984-12-09,0
1805,1984-12-10,0
1806,1984-12-11,0
1807,1984-12-12,0
1808,1984-12-13,0
1809,1984-12-14,0
1810,1984-12-15,0
1811,1984-12-16,0
1812,1984-12-17,0
1813,1984-12-18,0
1814,1984-12-19,0
1815,1984-12-20,0
1816,1984-12-21,0
1817,1984-12-22,0
1818,1984-12-23,0
1819,1984-12-24,0
1820,1984-12-25,0
1821,1984-12-26,0
1822,1984-12-27,0
1823,1984-12-28,0
1824,1984-12-29,0
1825,1984-12-30,0
1826,1984-12-31,0
1827,1985-01-01,0
1828,1985-01-02,0
1829,1985-01-03,0
1830,1985-01-04,0
1831,1985-01-05,0
1832,1985-01-06,0
1833,1985-01-07,0
1834,1985-01-08,0
1835,1985-01-09,0
1836,1985-01-10,0
1837,1985-01-11,0
1838,1985-01-12,0
1839,1985-01-13,1
1840,1985-01-14,0
1841,1985-01-15,0
1842,1985-01-16,0
1843,1985-01-17,0
1844,1985-01-18,0
1845,1985-01-19,0
1846,1985-01-20,0
1847,1985-01-21,0
1848,1985-01-22,0
1849,1985-01-23,0
1850,1985-01-24,0
1851,1985-01-25,0
1852,1985-01-26,0
1853,1985-01-27,0
1854,1985-01-28,1
1855,1985-01-29,1
1856,1985-01-30,1
1857,1985-01-31,0
1858,1985-02-01,0
1859,1985-02-02,0
1860,1985-02-03,0
1861,1985-02-04,0
1862,1985-02-05,0
1863,1985-02-06,0
1864,1985-02-07,0
1865,1985-02-08,0
1866,1985-02-09,0
1867,1985-02-10,0
1868,1985-02-11,0
1869,1985-02-12,0
1870,1985-02-13,0
1871,1985-02-14,0
1872,1985-02-15,0
1873,1985-02-16,0
1874,1985-02-17,0
1875,1985-02-18,0
1876,1985-02-19,0
1877,1985-02-20,0
1878,1985-02-21,1
1879,1985-02-22,1
1880,1985-02-23,0
1881,1985-02-24,0
1882,1985-02-25,0
1883,1985-02-26,0
1884,1985-02-27,0
1885,1985-02-28,0
1886,1985-03-01,0
1887,1985-03-02,0
1888,1985-03-03,0
1889,1985-03-04,0
1890,1985-03-05,0
1891,1985-03-06,0
1892,1985-03-07,1
1893,1985-03-08,1
1894,1985-03-09,1
1895,1985-03-10,1
1896,1985-03-11,1
1897,1985-03-12,1
1898,1985-03-13,0
1899,1985-03-14,0
1900,1985-03-15,0
1901,1985-03-16,0
1902,1985-03-17,0
1903,1985-03-18,0
1904,1985-03-19,0
1905,1985-03-20,0
1906,1985-03-21,0
1907,1985-03-22,0
1908,1985-03-23,0
1909,1985-03-24,0
1910,1985-03-25,0
1911,1985-03-26,0
1912,1985-03-27,0
1913,1985-03-28,0
1914,1985-03-29,0
1915,1985-03-30,0
1916,1985-03-31,0
1917,1985-04-01,0
1918,1985-04-02,0
1919,1985-04-03,0
1920,1985-04-04,0
1921,1985-04-05,0
1922,1985-04-06,0
1923,1985-04-07,0
1924,1985-04-08,0
1925,1985-04-09,0
1926,1985-04-10,0
1927,1985-04-11,0
1928,1985-04-12,1
1929,1985-04-13,1
1930,1985-04-14,1
1931,1985-04-15,1
1932,1985-04-16,0
1933,1985-04-17,0
1934,1985-04-18,0
1935,1985-04-19,0
1936,1985-04-20,0
1937,1985-04-21,0
1938,1985-04-22,0
1939,1985-04-23,0
1940,1985-04-24,0
1941,1985-04-25,0
1942,1985-04-26,0
1943,1985-04-27,0
1944,1985-04-28,0
1945,1985-04-29,0
1946,1985-04-30,0
1947,1985-05-01,0
1948,1985-05-02,0
1949,1985-05-03,0
1950,1985-05-04,0
1951,1985-05-05,0
1952,1985-05-06,0
1953,1985-05-07,0
1954,1985-05-08,0
1955,1985-05-09,0
1956,1985-05-10,0
1957,1985-05-11,0
1958,1985-05-12,0
1959,1985-05-13,0
1960,1985-05-14,0
1961,1985-05-15,0
1962,1985-05-16,0
1963,1985-05-17,0
1964,1985-05-18,0
1965,1985-05-19,0
1966,1985-05-20,0
1967,1985-05-21,0
1968,1985-05-22,0
1969,1985-05-23,0
1970,1985-05-24,0
1971,1985-05-25,0
1972,1985-05-26,0
1973,1985-05-27,0
1974,1985-05-28,0
1975,1985-05-29,0
1976,1985-05-30,0
1977,1985-05-31,0
1978,1985-06-01,0
1979,1985-06-02,0
1980,1985-06-03,0
1981,1985-06-04,0
1982,1985-06-05,0
1983,1985-06-06,0
1984,1985-06-07,0
1985,1985-06-08,0
1986,1985-06-09,0
1987,1985-06-10,0
1988,1985-06-11,0
1989,1985-06-12,0
1990,1985-06-13,0
1991,1985-06-14,0
1992,1985-06-15,0
1993,1985-06-16,0
1994,1985-06-17,0
1995,1985-06-18,0
1996,1985-06-19,0
1997,1985-06-20,0
1998,1985-06-21,0
1999,1985-06-22,0
2000,1985-06-23,0
2001,1985-06-24,0
2002,1985-06-25,0
2003,1985-06-26,0
2004,1985-06-27,0
2005,1985-06-28,0
2006,1985-06-29,0
2007,1985-06-30,0
2008,1985-07-01,0
2009,1985-07-02,0
2010,1985-07-03,0
2011,1985-07-04,0
2012,1985-07-05,0
2013,1985-07-06,0
2014,1985-07-07,0
2015,1985-07-08,0
2016,1985-07-09,0
2017,1985-07-10,0
2018,1985-07-11,0
2019,1985-07-12,0
2020,1985-07-13,0
2021,1985-07-14,0
2022,1985-07-15,0
2023,1985-07-16,0
2024,1985-07-17,0
2025,1985-07-18,0
2026,1985-07-19,0
2027,1985-07-20,0
2028,1985-07-21,0
2029,1985-07-22,0
2030,1985-07-23,0
2031,1985-07-24,0
2032,1985-07-25,0
2033,1985-07-26,0
2034,1985-07-27,0
2035,1985-07-28,0
2036,1985-07-29,0
2037,1985-07-30,0
2038,1985-07-31,0
2039,1985-08-01,0
2040,1985-08-02,0
2041,1985-08-03,0
2042,1985-08-04,0
2043,1985-08-05,0
2044,1985-08-06,0
2045,1985-08-07,0
2046,1985-08-08,0
2047,1985-08-09,0
2048,1985-08-10,0
2049,1985-08-11,0
2050,1985-08-12,0
2051,1985-08-13,0
2052,1985-08-14,0
2053,1985-08-15,0
2054,1985-08-16,0
2055,1985-08-17,0
2056,1985-08-18,0
2057,1985-08-19,0
2058,1985-08-20,0
2059,1985-08-21,0
2060,1985-08-22,0
2061,1985-08-23,0
2062,1985-08-24,0
2063,1985-08-25,0
2064,1985-08-26,0
2065,1985-08-27,0
2066,1985-08-28,0
2067,1985-08-29,0
2068,1985-08-30,0
2069,1985-08-31,0
2070,1985-09-01,0
2071,1985-09-02,0
2072,1985-09-03,0
2073,1985-09-04,0
2074,1985-09-05,0
2075,1985-09-06,0
2076,1985-09-07,0
2077,1985-09-08,0
2078,1985-09-09,0
2079,1985-09-10,0
2080,1985-09-11,0
2081,1985-09-12,0
2082,1985-09-13,0
2083,1985-09-14,0
2084,1985-09-15,0
2085,1985-09-16,0
2086,1985-09-17,0
2087,1985-09-18,0
2088,1985-09-19,0
2089,1985-09-20,0
2090,1985-09-21,0
2091,1985-09-22,0
2092,1985-09-23,0
2093,1985-09-24,0
2094,1985-09-25,0
2095,1985-09-26,0
2096,1985-09-27,0
2097,1985-09-28,0
2098,1985-09-29,0
2099,1985-09-30,0
2100,1985-10-01,0
2101,1985-10-02,0
2102,1985-10-03,0
2103,1985-10-04,0
2104,1985-10-05,0
2105,1985-10-06,0
2106,1985-10-07,0
2107,1985-10-08,0
2108,1985-10-09,0
2109,1985-10-10,0
2110,1985-10-11,0
2111,1985-10-12,0
2112,1985-10-13,0
2113,1985-10-14,0
2114,1985-10-15,0
2115,1985-10-16,0
2116,1985-10-17,0
2117,1985-10-18,0
2118,1985-10-19,0
2119,1985-10-20,0
2120,1985-10-21,0
2121,1985-10-22,0
2122,1985-10-23,0
2123,1985-10-24,0
2124,1985-10-25,0
2125,1985-10-26,0
2126,1985-10-27,0
2127,1985-10-28,0
2128,1985-10-29,0
2129,1985-10-30,0
2130,1985-10-31,0
2131,1985-11-01,0
2132,1985-11-02,0
2133,1985-11-03,0
2134,1985-11-04,0
2135,1985-11-05,0
2136,1985-11-06,0
2137,1985-11-07,0
2138,1985-11-08,0
2139,1985-11-09,0
2140,1985-11-10,0
2141,1985-11-11,0
2142,1985-11-12,0
2143,1985-11-13,0
2144,1985-11-14,0
2145,1985-11-15,0
2146,1985-11-16,0
2147,1985-11-17,0
2148,1985-11-18,0
2149,1985-11-19,0
2150,1985-11-20,0
2151,1985-11-21,0
2152,1985-11-22,0
2153,1985-11-23,0
2154,1985-11-24,0
2155,1985-11-25,0
2156,1985-11-26,0
2157,1985-11-27,0
2158,1985-11-28,0
2159,1985-11-29,0
2160,1985-11-30,0
2161,1985-12-01,0
2162,1985-12-02,0
2163,1985-12-03,0
2164,1985-12-04,0
2165,1985-12-05,0
2166,1985-12-06,0
2167,1985-12-07,0
2168,1985-12-08,0
2169,1985-12-09,0
2170,1985-12-10,0
2171,1985-12-11,0
2172,1985-12-12,0
2173,1985-12-13,0
2174,1985-12-14,0
2175,1985-12-15,0
2176,1985-12-16,0
2177,1985-12-17,0
2178,1985-12-18,0
2179,1985-12-19,0
2180,1985-12-20,0
2181,1985-12-21,0
2182,1985-12-22,0
2183,1985-12-23,0
2184,1985-12-24,0
2185,1985-12-25,0
2186,1985-12-26,0
2187,1985-12-27,0
2188,1985-12-28,0
2189,1985-12-29,0
2190,1985-12-30,0
2191,1985-12-31,0
2192,1986-01-01,0
2193,1986-01-02,0
2194,1986-01-03,0
2195,1986-01-04,0
2196,1986-01-05,0
2197,1986-01-06,0
2198,1986-01-07,0
2199,1986-01-08,0
2200,1986-01-09,1
2201,1986-01-10,1
2202,1986-01-11,1
2203,1986-01-12,1
2204,1986-01-13,1
2205,1986-01-14,1
2206,1986-01-15,1
2207,1986-01-16,0
2208,1986-01-17,0
2209,1986-01-18,0
2210,1986-01-19,0
2211,1986-01-20,0
2212,1986-01-21,0
2213,1986-01-22,0
2214,1986-01-23,0
2215,1986-01-24,0
2216,1986-01-25,0
2217,1986-01-26,0
2218,1986-01-27,0
2219,1986-01-28,0
2220,1986-01-29,0
2221,1986-01-30,0
2222,1986-01-31,0
2223,1986-02-01,1
2224,1986-02-02,1
2225,1986-02-03,1
2226,1986-02-04,1
2227,1986-02-05,1
2228,1986-02-06,1
2229,1986-02-07,1
2230,1986-02-08,1
2231,1986-02-09,1
2232,1986-02-10,0
2233,1986-02-11,0
2234,1986-02-12,0
2235,1986-02-13,0
2236,1986-02-14,0
2237,1986-02-15,0
2238,1986-02-16,0
2239,1986-02-17,0
2240,1986-02-18,0
2241,1986-02-19,0
2242,1986-02-20,0
2243,1986-02-21,0
2244,1986-02-22,1
2245,1986-02-23,1
2246,1986-02-24,0
2247,1986-02-25,0
2248,1986-02-26,0
2249,1986-02-27,0
2250,1986-02-28,0
2251,1986-03-01,0
2252,1986-03-02,0
2253,1986-03-03,0
2254,1986-03-04,0
2255,1986-03-05,0
2256,1986-03-06,0
2257,1986-03-07,0
2258,1986-03-08,0
2259,1986-03-09,0
2260,1986-03-10,0
2261,1986-03-11,1
2262,1986-03-12,1
2263,1986-03-13,1
2264,1986-03-14,1
2265,1986-03-15,1
2266,1986-03-16,0
2267,1986-03-17,0
2268,1986-03-18,0
2269,1986-03-19,0
2270,1986-03-20,0
2271,1986-03-21,0
2272,1986-03-22,0
2273,1986-03-23,0
2274,1986-03-24,0
2275,1986-03-25,0
2276,1986-03-26,0
2277,1986-03-27,0
2278,1986-03-28,1
2279,1986-03-29,1
2280,1986-03-30,1
2281,1986-03-31,1
2282,1986-04-01,0
2283,1986-04-02,0
2284,1986-04-03,0
2285,1986-04-04,0
2286,1986-04-05,0
2287,1986-04-06,0
2288,1986-04-07,0
2289,1986-04-08,0
2290,1986-04-09,0
2291,1986-04-10,1
2292,1986-04-11,1
2293,1986-04-12,1
2294,1986-04-13,0
2295,1986-04-14,0
2296,1986-04-15,0
2297,1986-04-16,0
2298,1986-04-17,0
2299,1986-04-18,0
2300,1986-04-19,0
2301,1986-04-20,0
2302,1986-04-21,0
2303,1986-04-22,0
2304,1986-04-23,0
2305,1986-04-24,0
2306,1986-04-25,0
2307,1986-04-26,0
2308,1986-04-27,0
2309,1986-04-28,0
2310,1986-04-29,0
2311,1986-04-30,0
2312,1986-05-01,0
2313,1986-05-02,0
2314,1986-05-03,0
2315,1986-05-04,0
2316,1986-05-05,0
2317,1986-05-06,0
2318,1986-05-07,0
2319,1986-05-08,0
2320,1986-05-09,1
2321,1986-05-10,1
2322,1986-05-11,0
2323,1986-05-12,0
2324,1986-05-13,0
2325,1986-05-14,0
2326,1986-05-15,0
2327,1986-05-16,0
2328,1986-05-17,0
2329,1986-05-18,0
2330,1986-05-19,0
2331,1986-05-20,0
2332,1986-05-21,0
2333,1986-05-22,0
2334,1986-05-23,0
2335,1986-05-24,0
2336,1986-05-25,0
2337,1986-05-26,0
2338,1986-05-27,0
2339,1986-05-28,0
2340,1986-05-29,0
2341,1986-05-30,0
2342,1986-05-31,0
2343,1986-06-01,0
2344,1986-06-02,0
2345,1986-06-03,0
2346,1986-06-04,0
2347,1986-06-05,0
2348,1986-06-06,0
2349,1986-06-07,0
2350,1986-06-08,0
2351,1986-06-09,0
2352,1986-06-10,0
2353,1986-06-11,0
2354,1986-06-12,0
2355,1986-06-13,0
2356,1986-06-14,0
2357,1986-06-15,0
2358,1986-06-16,0
2359,1986-06-17,0
2360,1986-06-18,0
2361,1986-06-19,0
2362,1986-06-20,0
2363,1986-06-21,0
2364,1986-06-22,0
2365,1986-06-23,0
2366,1986-06-24,0
2367,1986-06-25,0
2368,1986-06-26,0
2369,1986-06-27,0
2370,1986-06-28,0
2371,1986-06-29,0
2372,1986-06-30,0
2373,1986-07-01,0
2374,1986-07-02,0
2375,1986-07-03,0
2376,1986-07-04,0
2377,1986-07-05,0
2378,1986-07-06,0
2379,1986-07-07,0
2380,1986-07-08,0
2381,1986-07-09,0
2382,1986-07-10,0
2383,1986-07-11,0
2384,1986-07-12,0
2385,1986-07-13,0
2386,1986-07-14,0
2387,1986-07-15,0
2388,1986-07-16,0
2389,1986-07-17,0
2390,1986-07-18,0
2391,1986-07-19,0
2392,1986-07-20,0
2393,1986-07-21,0
2394,1986-07-22,0
2395,1986-07-23,0
2396,1986-07-24,0
2397,1986-07-25,0
2398,1986-07-26,0
2399,1986-07-27,0
2400,1986-07-28,0
2401,1986-07-29,0
2402,1986-07-30,0
2403,1986-07-31,0
2404,1986-08-01,0
2405,1986-08-02,0
2406,1986-08-03,0
2407,1986-08-04,0
2408,1986-08-05,0
2409,1986-08-06,0
2410,1986-08-07,0
2411,1986-08-08,0
2412,1986-08-09,0
